expanded_urls,floofer,name,rating_denominator,rating_numerator,source,text,timestamp,tweet_id,stage,full_text,media_url,url,rt_count,fav_count,jpg_url,img_num,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog
https://twitter.com/dog_rates/status/813202720496779264/photo/1,,NaN,10,11,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here's a doggo who has concluded that Christmas is entirely too bright. Requests you tone it down a notch. 11/10 https://t.co/cD967DjnIn,2016-12-26 02:00:11,813202720496779264,doggo,Here's a doggo who has concluded that Christmas is entirely too bright. Requests you tone it down a notch. 11/10 https://t.co/cD967DjnIn,https://pbs.twimg.com/media/C0kTjqIXgAAqpRi.jpg,https://t.co/cD967DjnIn,1839,9360,https://pbs.twimg.com/media/C0kTjqIXgAAqpRi.jpg,1,Cocker_spaniel,0.701852,True,Golden_retriever,0.120345,True,Labrador_retriever,0.0363202,True
"https://twitter.com/dog_rates/status/813127251579564032/photo/1,https://twitter.com/dog_rates/status/813127251579564032/photo/1",,NaN,10,11,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here's an anonymous doggo that appears to be very done with Christmas. 11/10 cheer up pup https://t.co/BzITyGw3JA,2016-12-25 21:00:18,813127251579564032,doggo,Here's an anonymous doggo that appears to be very done with Christmas. 11/10 cheer up pup https://t.co/BzITyGw3JA,https://pbs.twimg.com/media/C0jO6aBWEAAM28r.jpg,https://t.co/BzITyGw3JA,3183,11994,https://pbs.twimg.com/media/C0jO6aBWEAAM28r.jpg,1,Norwegian_elkhound,0.432416,True,Whippet,0.374223,True,Siberian_husky,0.032462599999999994,True
https://twitter.com/dog_rates/status/813096984823349248/photo/1,,Rocky,10,11,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Rocky. He got triple-doggo-dared. Stuck af. 11/10 someone help him https://t.co/soNL00XWVu,2016-12-25 19:00:02,813096984823349248,doggo,This is Rocky. He got triple-doggo-dared. Stuck af. 11/10 someone help him https://t.co/soNL00XWVu,https://pbs.twimg.com/media/C0izZULWgAAKD-F.jpg,https://t.co/soNL00XWVu,3672,10709,https://pbs.twimg.com/media/C0izZULWgAAKD-F.jpg,1,Great_dane,0.128056,True,Boston_bull,0.117003,True,Kelpie,0.08696430000000001,True
https://twitter.com/dog_rates/status/808106460588765185/photo/1,,NaN,10,12,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here we have Burke (pupper) and Dexter (doggo). Pupper wants to be exactly like doggo. Both 12/10 would pet at same time https://t.co/ANBpEYHaho,2016-12-12 00:29:28,808106460588765185,doggo,Here we have Burke (pupper) and Dexter (doggo). Pupper wants to be exactly like doggo. Both 12/10 would pet at same time https://t.co/ANBpEYHaho,https://pbs.twimg.com/media/Czb4iFRXgAIUMiN.jpg,https://t.co/ANBpEYHaho,2240,8911,https://pbs.twimg.com/media/Czb4iFRXgAIUMiN.jpg,1,Golden_retriever,0.426183,True,Labrador_retriever,0.257447,True,Great_pyrenees,0.12648199999999998,True
https://twitter.com/dog_rates/status/808106460588765185/photo/1,,NaN,10,12,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here we have Burke (pupper) and Dexter (doggo). Pupper wants to be exactly like doggo. Both 12/10 would pet at same time https://t.co/ANBpEYHaho,2016-12-12 00:29:28,808106460588765185,pupper,Here we have Burke (pupper) and Dexter (doggo). Pupper wants to be exactly like doggo. Both 12/10 would pet at same time https://t.co/ANBpEYHaho,https://pbs.twimg.com/media/Czb4iFRXgAIUMiN.jpg,https://t.co/ANBpEYHaho,2240,8911,https://pbs.twimg.com/media/Czb4iFRXgAIUMiN.jpg,1,Golden_retriever,0.426183,True,Labrador_retriever,0.257447,True,Great_pyrenees,0.12648199999999998,True
"https://twitter.com/dog_rates/status/801115127852503040/photo/1,https://twitter.com/dog_rates/status/801115127852503040/photo/1",,Bones,10,12,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Bones. He's being haunted by another doggo of roughly the same size. 12/10 deep breaths pupper everything's fine https://t.co/55Dqe0SJNj,2016-11-22 17:28:25,801115127852503040,doggo,This is Bones. He's being haunted by another doggo of roughly the same size. 12/10 deep breaths pupper everything's fine https://t.co/55Dqe0SJNj,https://pbs.twimg.com/media/Cx4h7zHUsAAqaJd.jpg,https://t.co/55Dqe0SJNj,2139,8193,https://pbs.twimg.com/media/Cx4h7zHUsAAqaJd.jpg,1,Dalmatian,0.823356,True,English_setter,0.0946019,True,Bluetick,0.0219534,True
"https://twitter.com/dog_rates/status/801115127852503040/photo/1,https://twitter.com/dog_rates/status/801115127852503040/photo/1",,Bones,10,12,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Bones. He's being haunted by another doggo of roughly the same size. 12/10 deep breaths pupper everything's fine https://t.co/55Dqe0SJNj,2016-11-22 17:28:25,801115127852503040,pupper,This is Bones. He's being haunted by another doggo of roughly the same size. 12/10 deep breaths pupper everything's fine https://t.co/55Dqe0SJNj,https://pbs.twimg.com/media/Cx4h7zHUsAAqaJd.jpg,https://t.co/55Dqe0SJNj,2139,8193,https://pbs.twimg.com/media/Cx4h7zHUsAAqaJd.jpg,1,Dalmatian,0.823356,True,English_setter,0.0946019,True,Bluetick,0.0219534,True
https://twitter.com/dog_rates/status/800018252395122689/video/1,,NaN,10,11,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here's a doggo doin a struggle. 11/10 much determined https://t.co/gQqRBfkX4I,2016-11-19 16:49:49,800018252395122689,doggo,Here's a doggo doin a struggle. 11/10 much determined https://t.co/gQqRBfkX4I,https://pbs.twimg.com/ext_tw_video_thumb/800018199223959552/pu/img/3Qp73edtkZO-qWPy.jpg,https://t.co/gQqRBfkX4I,13410,28804,https://pbs.twimg.com/ext_tw_video_thumb/800018199223959552/pu/img/3Qp73edtkZO-qWPy.jpg,1,Vacuum,0.289485,False,Punching_bag,0.243297,False,Barbell,0.14363,False
"https://twitter.com/dog_rates/status/799757965289017345/photo/1,https://twitter.com/dog_rates/status/799757965289017345/photo/1,https://twitter.com/dog_rates/status/799757965289017345/photo/1,https://twitter.com/dog_rates/status/799757965289017345/photo/1",,Sobe,10,13,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Sobe. She's a h*ckin happy doggo. Only one leg tho. Must have good balance. 13/10 would smile back https://t.co/OiH8PaOxB1,2016-11-18 23:35:32,799757965289017345,doggo,This is Sobe. She's a h*ckin happy doggo. Only one leg tho. Must have good balance. 13/10 would smile back https://t.co/OiH8PaOxB1,https://pbs.twimg.com/media/CxlPnoSUcAEXf1i.jpg,https://t.co/OiH8PaOxB1,2206,8520,https://pbs.twimg.com/media/CxlPnoSUcAEXf1i.jpg,1,Border_collie,0.442534,True,Collie,0.288684,True,Shetland_sheepdog,0.196399,True
https://twitter.com/dog_rates/status/796484825502875648/photo/1,,NaN,10,12,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here's a sleepy doggo that requested some assistance. 12/10 would carry everywhere https://t.co/bvkkqOjNDV,2016-11-09 22:49:15,796484825502875648,doggo,Here's a sleepy doggo that requested some assistance. 12/10 would carry everywhere https://t.co/bvkkqOjNDV,https://pbs.twimg.com/media/Cw2uty8VQAAB0pL.jpg,https://t.co/bvkkqOjNDV,1790,7698,https://pbs.twimg.com/media/Cw2uty8VQAAB0pL.jpg,1,Cocker_spaniel,0.116924,True,Seat_belt,0.107511,False,Australian_terrier,0.0998434,True
https://twitter.com/dog_rates/status/795464331001561088/video/1,,NaN,10,13,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Elder doggo does a splash. Both 13/10 incredible stuff https://t.co/gBUDjdEcqz,2016-11-07 03:14:10,795464331001561088,doggo,Elder doggo does a splash. Both 13/10 incredible stuff https://t.co/gBUDjdEcqz,https://pbs.twimg.com/ext_tw_video_thumb/795464066940764160/pu/img/jPkMMQXdydb7CqFX.jpg,https://t.co/gBUDjdEcqz,24071,50368,https://pbs.twimg.com/ext_tw_video_thumb/795464066940764160/pu/img/jPkMMQXdydb7CqFX.jpg,1,Golden_retriever,0.193082,True,Chesapeake_bay_retriever,0.157927,True,Soft-coated_wheaten_terrier,0.124684,True
"https://twitter.com/dog_rates/status/786363235746385920/photo/1,https://twitter.com/dog_rates/status/786363235746385920/photo/1,https://twitter.com/dog_rates/status/786363235746385920/photo/1,https://twitter.com/dog_rates/status/786363235746385920/photo/1",,Rizzo,10,13,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Rizzo. He has many talents. A true renaissance doggo. 13/10 entertaining af https://t.co/TVXpEJB7Wn,2016-10-13 00:29:39,786363235746385920,doggo,This is Rizzo. He has many talents. A true renaissance doggo. 13/10 entertaining af https://t.co/TVXpEJB7Wn,https://pbs.twimg.com/media/Cum5LlfWAAAyPcS.jpg,https://t.co/TVXpEJB7Wn,3558,11026,https://pbs.twimg.com/media/Cum5LlfWAAAyPcS.jpg,1,Golden_retriever,0.929266,True,Labrador_retriever,0.0628667,True,Saluki,0.00215669,True
"https://twitter.com/dog_rates/status/785639753186217984/photo/1,https://twitter.com/dog_rates/status/785639753186217984/photo/1",,Pinot,10,10,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Pinot. He's a sophisticated doggo. You can tell by the hat. Also pointier than your average pupper. Still 10/10 would pet cautiously https://t.co/f2wmLZTPHd,2016-10-11 00:34:48,785639753186217984,doggo,This is Pinot. He's a sophisticated doggo. You can tell by the hat. Also pointier than your average pupper. Still 10/10 would pet cautiously https://t.co/f2wmLZTPHd,https://pbs.twimg.com/media/CucnLmeWAAALOSC.jpg,https://t.co/f2wmLZTPHd,2268,7947,https://pbs.twimg.com/media/CucnLmeWAAALOSC.jpg,1,Porcupine,0.978042,False,Sea_urchin,0.0061063,False,Echidna,0.00544197,False
"https://twitter.com/dog_rates/status/785639753186217984/photo/1,https://twitter.com/dog_rates/status/785639753186217984/photo/1",,Pinot,10,10,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Pinot. He's a sophisticated doggo. You can tell by the hat. Also pointier than your average pupper. Still 10/10 would pet cautiously https://t.co/f2wmLZTPHd,2016-10-11 00:34:48,785639753186217984,pupper,This is Pinot. He's a sophisticated doggo. You can tell by the hat. Also pointier than your average pupper. Still 10/10 would pet cautiously https://t.co/f2wmLZTPHd,https://pbs.twimg.com/media/CucnLmeWAAALOSC.jpg,https://t.co/f2wmLZTPHd,2268,7947,https://pbs.twimg.com/media/CucnLmeWAAALOSC.jpg,1,Porcupine,0.978042,False,Sea_urchin,0.0061063,False,Echidna,0.00544197,False
https://twitter.com/dog_rates/status/782747134529531904/photo/1,,Deacon,10,11,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Deacon. He's the happiest almost dry doggo I've ever seen. 11/10 would smile back https://t.co/C6fUMnHt1H,2016-10-03 01:00:34,782747134529531904,doggo,This is Deacon. He's the happiest almost dry doggo I've ever seen. 11/10 would smile back https://t.co/C6fUMnHt1H,https://pbs.twimg.com/media/CtzgXgeXYAA1Gxw.jpg,https://t.co/C6fUMnHt1H,1430,7557,https://pbs.twimg.com/media/CtzgXgeXYAA1Gxw.jpg,1,Golden_retriever,0.560699,True,Otterhound,0.199482,True,Clumber,0.0406818,True
"https://twitter.com/dog_rates/status/782305867769217024/photo/1,https://twitter.com/dog_rates/status/782305867769217024/photo/1,https://twitter.com/dog_rates/status/782305867769217024/photo/1",,Sampson,10,12,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Sampson. He just graduated. Ready to be a doggo now. Time for the real world. 12/10 have fun with taxes https://t.co/pgVKxRw0s1,2016-10-01 19:47:08,782305867769217024,doggo,This is Sampson. He just graduated. Ready to be a doggo now. Time for the real world. 12/10 have fun with taxes https://t.co/pgVKxRw0s1,https://pbs.twimg.com/media/CttPBt0WIAAcsDE.jpg,https://t.co/pgVKxRw0s1,5630,16842,https://pbs.twimg.com/media/CttPBt0WIAAcsDE.jpg,1,Briard,0.5044270000000001,True,Soft-coated_wheaten_terrier,0.390678,True,Lhasa,0.0345955,True
https://twitter.com/dog_rates/status/775733305207554048/photo/1,,Anakin,10,11,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Anakin. He strives to reach his full doggo potential. Born with blurry tail tho. 11/10 would still pet well https://t.co/9CcBSxCXXG,2016-09-13 16:30:07,775733305207554048,doggo,This is Anakin. He strives to reach his full doggo potential. Born with blurry tail tho. 11/10 would still pet well https://t.co/9CcBSxCXXG,https://pbs.twimg.com/media/CsP1UvaW8AExVSA.jpg,https://t.co/9CcBSxCXXG,4018,13961,https://pbs.twimg.com/media/CsP1UvaW8AExVSA.jpg,1,Long-horned_beetle,0.6138520000000001,False,Ox,0.0294728,False,Rhinoceros_beetle,0.0278061,False
"https://twitter.com/dog_rates/status/775364825476165632/photo/1,https://twitter.com/dog_rates/status/775364825476165632/photo/1,https://twitter.com/dog_rates/status/775364825476165632/photo/1,https://twitter.com/dog_rates/status/775364825476165632/photo/1",,Finley,10,11,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Finley. He's an independent doggo still adjusting to life on his own. 11/10 https://t.co/7FNcBaKbci,2016-09-12 16:05:54,775364825476165632,doggo,This is Finley. He's an independent doggo still adjusting to life on his own. 11/10 https://t.co/7FNcBaKbci,https://pbs.twimg.com/media/CsKmMB1WEAElXc9.jpg,https://t.co/7FNcBaKbci,2995,7455,https://pbs.twimg.com/media/CsKmMB2WAAAXcAy.jpg,3,Beagle,0.571229,True,Chihuahua,0.175257,True,Pembroke,0.034306300000000005,True
https://twitter.com/dog_rates/status/768193404517830656/photo/1,,Gerald,10,8,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Gerald. He's a fairly exotic doggo. Floofy af. Inadequate knees tho. Self conscious about large forehead. 8/10 https://t.co/WmczvjCWJq,2016-08-23 21:09:14,768193404517830656,doggo,Meet Gerald. He's a fairly exotic doggo. Floofy af. Inadequate knees tho. Self conscious about large forehead. 8/10 https://t.co/WmczvjCWJq,https://pbs.twimg.com/media/Cqkr0wiW8AAn2Oi.jpg,https://t.co/WmczvjCWJq,3560,10908,https://pbs.twimg.com/media/Cqkr0wiW8AAn2Oi.jpg,1,Lion,0.396984,False,Ram,0.30085100000000004,False,Cheetah,0.094474,False
https://twitter.com/dog_rates/status/767191397493538821/photo/1,,NaN,10,13,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",I don't know any of the backstory behind this picture but for some reason I'm crying. 13/10 for owner and doggo https://t.co/QOKZdus9TT,2016-08-21 02:47:37,767191397493538821,doggo,I don't know any of the backstory behind this picture but for some reason I'm crying. 13/10 for owner and doggo https://t.co/QOKZdus9TT,https://pbs.twimg.com/media/CqWcgcqWcAI43jm.jpg,https://t.co/QOKZdus9TT,3782,12358,https://pbs.twimg.com/media/CqWcgcqWcAI43jm.jpg,1,Patio,0.708665,False,Boathouse,0.110056,False,Pier,0.039532300000000006,False
https://twitter.com/dog_rates/status/760893934457552897/photo/1,,Wishes,10,11,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Wishes. He has the day off. Daily struggles of being a doggo have finally caught up with him. 11/10 https://t.co/H9YgrUkYwa,2016-08-03 17:43:45,760893934457552897,doggo,This is Wishes. He has the day off. Daily struggles of being a doggo have finally caught up with him. 11/10 https://t.co/H9YgrUkYwa,https://pbs.twimg.com/media/Co88_ujWEAErCg7.jpg,https://t.co/H9YgrUkYwa,982,3821,https://pbs.twimg.com/media/Co88_ujWEAErCg7.jpg,1,Blenheim_spaniel,0.113992,True,Cocker_spaniel,0.10578,True,Borzoi,0.0739345,True
"https://twitter.com/dog_rates/status/759793422261743616/photo/1,https://twitter.com/dog_rates/status/759793422261743616/photo/1",,Maggie,10,12,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Meet Maggie &amp; Lila. Maggie is the doggo, Lila is the pupper. They are sisters. Both 12/10 would pet at the same time https://t.co/MYwR4DQKll",2016-07-31 16:50:42,759793422261743616,doggo,"Meet Maggie &amp; Lila. Maggie is the doggo, Lila is the pupper. They are sisters. Both 12/10 would pet at the same time https://t.co/MYwR4DQKll",https://pbs.twimg.com/media/CotUFZFWgAAQOCz.jpg,https://t.co/MYwR4DQKll,1916,5966,https://pbs.twimg.com/media/CotUFZEWcAA2Pku.jpg,2,Golden_retriever,0.985876,True,Labrador_retriever,0.00194777,True,Kuvasz,0.00175174,True
"https://twitter.com/dog_rates/status/759793422261743616/photo/1,https://twitter.com/dog_rates/status/759793422261743616/photo/1",,Maggie,10,12,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Meet Maggie &amp; Lila. Maggie is the doggo, Lila is the pupper. They are sisters. Both 12/10 would pet at the same time https://t.co/MYwR4DQKll",2016-07-31 16:50:42,759793422261743616,pupper,"Meet Maggie &amp; Lila. Maggie is the doggo, Lila is the pupper. They are sisters. Both 12/10 would pet at the same time https://t.co/MYwR4DQKll",https://pbs.twimg.com/media/CotUFZFWgAAQOCz.jpg,https://t.co/MYwR4DQKll,1916,5966,https://pbs.twimg.com/media/CotUFZEWcAA2Pku.jpg,2,Golden_retriever,0.985876,True,Labrador_retriever,0.00194777,True,Kuvasz,0.00175174,True
https://twitter.com/dog_rates/status/758828659922702336/photo/1,,NaN,10,13,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This doggo is just waiting for someone to be proud of her and her accomplishment. 13/10 legendary af https://t.co/9T2h14yn4Q,2016-07-29 00:57:05,758828659922702336,doggo,This doggo is just waiting for someone to be proud of her and her accomplishment. 13/10 legendary af https://t.co/9T2h14yn4Q,https://pbs.twimg.com/media/Cofmom_VUAA4dRO.jpg,https://t.co/9T2h14yn4Q,3839,11221,https://pbs.twimg.com/media/Cofmom_VUAA4dRO.jpg,1,Chesapeake_bay_retriever,0.480048,True,Vizsla,0.264522,True,Weimaraner,0.12184,True
"https://twitter.com/dog_rates/status/886366144734445568/photo/1,https://twitter.com/dog_rates/status/886366144734445568/photo/1",,Roscoe,10,12,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Roscoe. Another pupper fallen victim to spontaneous tongue ejections. Get the BlepiPen immediate. 12/10 deep breaths Roscoe https://t.co/RGE08MIJox,2017-07-15 23:25:31,886366144734445568,pupper,This is Roscoe. Another pupper fallen victim to spontaneous tongue ejections. Get the BlepiPen immediate. 12/10 deep breaths Roscoe https://t.co/RGE08MIJox,https://pbs.twimg.com/media/DE0BTnQUwAApKEH.jpg,https://t.co/RGE08MIJox,2875,19721,https://pbs.twimg.com/media/DE0BTnQUwAApKEH.jpg,1,French_bulldog,0.999201,True,Chihuahua,0.000361178,True,Boston_bull,7.55616e-05,True
https://twitter.com/dog_rates/status/882762694511734784/photo/1,,Gus,10,12,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Gus. He's quite the cheeky pupper. Already perfected the disinterested wink. 12/10 would let steal my girl https://t.co/D43I96SlVu,2017-07-06 00:46:41,882762694511734784,pupper,This is Gus. He's quite the cheeky pupper. Already perfected the disinterested wink. 12/10 would let steal my girl https://t.co/D43I96SlVu,https://pbs.twimg.com/media/DEAz_HHXsAA-p_z.jpg,https://t.co/D43I96SlVu,4435,26382,https://pbs.twimg.com/media/DEAz_HHXsAA-p_z.jpg,1,Labrador_retriever,0.85005,True,Chesapeake_bay_retriever,0.074257,True,Flat-coated_retriever,0.015579399999999997,True
https://twitter.com/dog_rates/status/881536004380872706/video/1,,NaN,10,14,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Here is a pupper approaching maximum borkdrive. Zooming at never before seen speeds. 14/10 paw-inspiring af 
(IG: puffie_the_chow) https://t.co/ghXBIIeQZF",2017-07-02 15:32:16,881536004380872706,pupper,"Here is a pupper approaching maximum borkdrive. Zooming at never before seen speeds. 14/10 paw-inspiring af 
(IG: puffie_the_chow) https://t.co/ghXBIIeQZF",https://pbs.twimg.com/ext_tw_video_thumb/881535971568889856/pu/img/9bawiZ--8FKywTkz.jpg,https://t.co/ghXBIIeQZF,14496,46185,https://pbs.twimg.com/ext_tw_video_thumb/881535971568889856/pu/img/9bawiZ--8FKywTkz.jpg,1,Samoyed,0.281463,True,Angora,0.272066,False,Persian_cat,0.114854,False
"https://twitter.com/dog_rates/status/876838120628539392/photo/1,https://twitter.com/dog_rates/status/876838120628539392/photo/1",,Ginger,10,12,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Ginger. She's having a ruff Monday. Too many pupper things going on. H*ckin exhausting. 12/10 would snug passionately https://t.co/j211oCDRs6,2017-06-19 16:24:33,876838120628539392,pupper,This is Ginger. She's having a ruff Monday. Too many pupper things going on. H*ckin exhausting. 12/10 would snug passionately https://t.co/j211oCDRs6,https://pbs.twimg.com/media/DCsnnZsVwAEfkyi.jpg,https://t.co/j211oCDRs6,3036,19364,https://pbs.twimg.com/media/DCsnnZsVwAEfkyi.jpg,1,Bloodhound,0.575751,True,Redbone,0.24097,True,Tibetan_mastiff,0.08893480000000001,True
https://twitter.com/dog_rates/status/874296783580663808/photo/1,,Jed,10,13,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Jed. He may be the fanciest pupper in the game right now. Knows it too. 13/10 would sign modeling contract https://t.co/0YplNnSMEm,2017-06-12 16:06:11,874296783580663808,pupper,This is Jed. He may be the fanciest pupper in the game right now. Knows it too. 13/10 would sign modeling contract https://t.co/0YplNnSMEm,https://pbs.twimg.com/media/DCIgSR0XgAANEOY.jpg,https://t.co/0YplNnSMEm,3760,24400,https://pbs.twimg.com/media/DCIgSR0XgAANEOY.jpg,1,Cocker_spaniel,0.437216,True,Miniature_poodle,0.277191,True,Toy_poodle,0.157402,True
"https://www.gofundme.com/help-my-baby-sierra-get-better,https://twitter.com/dog_rates/status/873213775632977920/photo/1,https://twitter.com/dog_rates/status/873213775632977920/photo/1",,Sierra,10,12,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is Sierra. She's one precious pupper. Absolute 12/10. Been in and out of ICU her whole life. Help Sierra below

https://t.co/Xp01EU3qyD https://t.co/V5lkvrGLdQ",2017-06-09 16:22:42,873213775632977920,pupper,"This is Sierra. She's one precious pupper. Absolute 12/10. Been in and out of ICU her whole life. Help Sierra below

https://t.co/Xp01EU3qyD https://t.co/V5lkvrGLdQ",https://pbs.twimg.com/media/DB5HTBGXUAE0TiK.jpg,https://t.co/V5lkvrGLdQ,1457,6716,https://pbs.twimg.com/media/DB5HTBGXUAE0TiK.jpg,1,Vizsla,0.6197819999999999,True,Bloodhound,0.338069,True,Chesapeake_bay_retriever,0.0126763,True
"https://twitter.com/dog_rates/status/871762521631449091/photo/1,https://twitter.com/dog_rates/status/871762521631449091/photo/1,https://twitter.com/dog_rates/status/871762521631449091/photo/1",,Rover,10,12,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Rover. As part of pupper protocol he had to at least attempt to eat the plant. Confirmed not tasty. Needs peanut butter. 12/10 https://t.co/AiVljI6QCg,2017-06-05 16:15:56,871762521631449091,pupper,This is Rover. As part of pupper protocol he had to at least attempt to eat the plant. Confirmed not tasty. Needs peanut butter. 12/10 https://t.co/AiVljI6QCg,https://pbs.twimg.com/media/DBkfY59XgAUK52d.jpg,https://t.co/AiVljI6QCg,3207,19012,https://pbs.twimg.com/media/DBkfY58XcAEdzZy.jpg,2,Labrador_retriever,0.921393,True,Golden_retriever,0.064608,True,Bloodhound,0.00338337,True
"https://twitter.com/dog_rates/status/866450705531457537/photo/1,https://twitter.com/dog_rates/status/866450705531457537/photo/1",,Jamesy,10,13,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is Jamesy. He gives a kiss to every other pupper he sees on his walk. 13/10 such passion, much tender https://t.co/wk7TfysWHr",2017-05-22 00:28:40,866450705531457537,pupper,"This is Jamesy. He gives a kiss to every other pupper he sees on his walk. 13/10 such passion, much tender https://t.co/wk7TfysWHr",https://pbs.twimg.com/media/DAZAUfBXYAAHtni.jpg,https://t.co/wk7TfysWHr,32766,115918,https://pbs.twimg.com/media/DAZAUfBXcAAG_Nn.jpg,2,French_bulldog,0.905334,True,Boston_bull,0.0780597,True,Pug,0.00177092,True
"https://twitter.com/dog_rates/status/854120357044912130/photo/1,https://twitter.com/dog_rates/status/854120357044912130/photo/1,https://twitter.com/dog_rates/status/854120357044912130/photo/1,https://twitter.com/dog_rates/status/854120357044912130/photo/1",,NaN,10,14,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Sometimes you guys remind me just how impactful a pupper can be. Cooper will be remembered as a good boy by so many. 14/10 rest easy friend https://t.co/oBL7LEJEzR,2017-04-17 23:52:16,854120357044912130,pupper,Sometimes you guys remind me just how impactful a pupper can be. Cooper will be remembered as a good boy by so many. 14/10 rest easy friend https://t.co/oBL7LEJEzR,https://pbs.twimg.com/media/C9px7ipVwAAAJCZ.jpg,https://t.co/oBL7LEJEzR,7185,31063,https://pbs.twimg.com/media/C9px7jyVwAAnmwN.jpg,4,Black-and-tan_coonhound,0.8548610000000001,True,Doberman,0.0507918,True,Bluetick,0.0217617,True
"https://twitter.com/dog_rates/status/850019790995546112/photo/1,https://twitter.com/dog_rates/status/850019790995546112/photo/1,https://twitter.com/dog_rates/status/850019790995546112/photo/1",,Boomer,10,12,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Boomer. He's a sandy pupper. Having a h*ckin blast. 12/10 would pet passionately https://t.co/ecb3LvExde,2017-04-06 16:18:05,850019790995546112,pupper,Say hello to Boomer. He's a sandy pupper. Having a h*ckin blast. 12/10 would pet passionately https://t.co/ecb3LvExde,https://pbs.twimg.com/media/C8vgfFzXkAAonQR.jpg,https://t.co/ecb3LvExde,4753,19992,https://pbs.twimg.com/media/C8vgfTsXgAA561h.jpg,3,Shetland_sheepdog,0.759907,True,Collie,0.107405,True,Pembroke,0.052335300000000015,True
https://twitter.com/dog_rates/status/845306882940190720/photo/1,,Pickles,10,12,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Pickles. She's a silly pupper. Thinks she's a dish. 12/10 would dry https://t.co/7mPCF4ZwEk,2017-03-24 16:10:40,845306882940190720,pupper,This is Pickles. She's a silly pupper. Thinks she's a dish. 12/10 would dry https://t.co/7mPCF4ZwEk,https://pbs.twimg.com/media/C7siH5DXkAACnDT.jpg,https://t.co/7mPCF4ZwEk,5310,23056,https://pbs.twimg.com/media/C7siH5DXkAACnDT.jpg,1,Irish_water_spaniel,0.567475,True,Labrador_retriever,0.169496,True,Curly-coated_retriever,0.101518,True
